"Bill Type",Carrier,"AWB Number","Shipment Status","Seller Company Name","Shipment ID","Order ID","Payment Type",Pincode,City,Zone,"Origin City","Origin State","Destination City","Destination State","Pickup Pincode","Charged Weight","Freight Charges","COD Charges",IGST,SGST,CGST,"Grand Total","Order Type"
Forward,"Air Xpressbees 0.5 K.G",14345160151005,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179874,#DERMA2769428,COD,695005,TRIVANDRUM,z5,AHMEDABAD,GUJARAT,TRIVANDRUM,KERALA,380018,0.5,43.22,13.56,0,5.11,5.11,67,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151006,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179875,#DERMA2769284,COD,136118,KURUKSHETRA,z6,AHMEDABAD,GUJARAT,KURUKSHETRA,HARYANA,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151007,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179876,#DERMA2767583,COD,440013,NAGPUR,z3,AHMEDABAD,GUJARAT,NAGPUR,MAHARASHTRA,380018,0.5,24.58,13.56,0,3.43,3.43,45,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151008,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179877,#DERMA2768715,COD,583103,Bellary,z6,AHMEDABAD,GUJARAT,Bellary,KARNATAKA,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151009,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179878,#DERMA2770281,COD,639005,Karur,z6,AHMEDABAD,GUJARAT,Karur,"TAMIL NADU",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151010,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179879,#DERMA2770603,COD,110006,"NEW DELHI",z6,AHMEDABAD,GUJARAT,"NEW DELHI",DELHI,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151011,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179880,#DERMA2770624,PREPAID,612001,Kumbakonam,z6,AHMEDABAD,GUJARAT,Kumbakonam,"TAMIL NADU",380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151012,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179881,#DERMA2768985,COD,764036,Sunabeda,z6,AHMEDABAD,GUJARAT,Sunabeda,Odisha,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151013,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24179882,#DERMA2768999,COD,415311,NEVARI,z3,AHMEDABAD,GUJARAT,NEVARI,MAHARASHTRA,380018,0.5,38.99,0,0,3.51,3.51,46.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151014,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179884,#DERMA2768517,COD,416415,Shirol,z3,AHMEDABAD,GUJARAT,Shirol,MAHARASHTRA,380018,0.5,24.58,13.56,0,3.43,3.43,45,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151016,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179902,#DERMA2770816,PREPAID,221402,Bhadohi,z6,AHMEDABAD,GUJARAT,Bhadohi,"UTTAR PRADESH",380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151017,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179903,#DERMA2770748,PREPAID,201301,"DELHI NCR",z6,AHMEDABAD,GUJARAT,"DELHI NCR",DELHI,380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151020,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179904,#DERMA2770786,PREPAID,382481,AHMEDABAD,z1,AHMEDABAD,GUJARAT,AHMEDABAD,GUJARAT,380018,0.5,19.49,0,0,1.75,1.75,22.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151018,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24179905,#DERMA2770795,COD,324005,Kota,z6,AHMEDABAD,GUJARAT,Kota,RAJASTHAN,380018,0.5,58.47,0,0,5.26,5.26,68.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151023,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179906,#DERMA2770765,PREPAID,412210,SHIRUR,z3,AHMEDABAD,GUJARAT,SHIRUR,MAHARASHTRA,380018,0.5,24.58,0,0,2.21,2.21,29,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151019,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179907,#DERMA2770839,PREPAID,248008,Dehradun,z6,AHMEDABAD,GUJARAT,Dehradun,UTTARAKHAND,380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151022,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24179909,#DERMA2770736,COD,221001,VARANASI,z6,AHMEDABAD,GUJARAT,VARANASI,"UTTAR PRADESH",380018,0.5,58.47,0,0,5.26,5.26,68.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151024,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24179910,#DERMA2770875,COD,781014,GUWAHATI,z5,AHMEDABAD,GUJARAT,GUWAHATI,ASSAM,380018,0.5,69.49,0,0,6.25,6.25,81.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151026,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24179911,#DERMA2770723,COD,192124,AWANTIPUR,z5,AHMEDABAD,GUJARAT,AWANTIPUR,"JAMMU AND KASHMIR",380018,0.5,69.49,0,0,6.25,6.25,81.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151027,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24179912,#DERMA2770830,PREPAID,431401,Parbhani,z3,AHMEDABAD,GUJARAT,Parbhani,MAHARASHTRA,380018,0.5,38.99,0,0,3.51,3.51,46.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151025,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179913,#DERMA2770732,PREPAID,416012,KOLHAPUR,z3,AHMEDABAD,GUJARAT,KOLHAPUR,MAHARASHTRA,380018,0.5,24.58,0,0,2.21,2.21,29,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151029,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179914,#DERMA2770703,PREPAID,440001,NAGPUR,z3,AHMEDABAD,GUJARAT,NAGPUR,MAHARASHTRA,380018,0.5,24.58,0,0,2.21,2.21,29,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151028,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179915,#DERMA2770796,PREPAID,831002,JAMSHEDPUR,z6,AHMEDABAD,GUJARAT,JAMSHEDPUR,JHARKHAND,380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151030,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179916,#DERMA2770873,PREPAID,444403,MANGLURPIR,z3,AHMEDABAD,GUJARAT,MANGLURPIR,MAHARASHTRA,380018,0.5,24.58,0,0,2.21,2.21,29,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151031,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179917,#DERMA2770955,COD,333001,JHUNJHUNU,z6,AHMEDABAD,GUJARAT,JHUNJHUNU,RAJASTHAN,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151032,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179918,#DERMA2770805,PREPAID,444601,AMRAVATI,z3,AHMEDABAD,GUJARAT,AMRAVATI,MAHARASHTRA,380018,0.5,24.58,0,0,2.21,2.21,29,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151033,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179919,#DERMA2770794,PREPAID,411060,PUNE,z3,AHMEDABAD,GUJARAT,PUNE,MAHARASHTRA,380018,0.5,24.58,0,0,2.21,2.21,29,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151034,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179920,#DERMA2770868,COD,712248,KOLKATA,z6,AHMEDABAD,GUJARAT,KOLKATA,"WEST BENGAL",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151035,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179921,#DERMA2770858,PREPAID,440014,NAGPUR,z3,AHMEDABAD,GUJARAT,NAGPUR,MAHARASHTRA,380018,0.5,24.58,0,0,2.21,2.21,29,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151036,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179922,#DERMA2770763,PREPAID,380024,AHMEDABAD,z1,AHMEDABAD,GUJARAT,AHMEDABAD,GUJARAT,380018,0.5,19.49,0,0,1.75,1.75,22.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151037,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179944,#DERMA2770564,PREPAID,600087,CHENNAI,z6,AHMEDABAD,GUJARAT,CHENNAI,"TAMIL NADU",380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151040,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179945,#DERMA2770634,COD,416612,DEVGAD,z3,AHMEDABAD,GUJARAT,DEVGAD,MAHARASHTRA,380018,0.5,24.58,13.56,0,3.43,3.43,45,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151039,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179946,#DERMA2770557,PREPAID,601203,CHENNAI,z6,AHMEDABAD,GUJARAT,CHENNAI,"TAMIL NADU",380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151038,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179947,#DERMA2770658,PREPAID,505001,Karimnagar,z6,AHMEDABAD,GUJARAT,Karimnagar,TELANGANA,380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151042,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179948,#DERMA2770630,COD,136027,Kaithal,z6,AHMEDABAD,GUJARAT,Kaithal,HARYANA,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151041,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179949,#DERMA2770697,PREPAID,276001,"AZAMGARH KHALSA",z6,AHMEDABAD,GUJARAT,"AZAMGARH KHALSA","UTTAR PRADESH",380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151043,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179950,#DERMA2770629,COD,700007,KOLKATA,z6,AHMEDABAD,GUJARAT,KOLKATA,"WEST BENGAL",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151045,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179951,#DERMA2770660,PREPAID,413007,SOLAPUR,z3,AHMEDABAD,GUJARAT,SOLAPUR,MAHARASHTRA,380018,0.5,24.58,0,0,2.21,2.21,29,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151047,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179952,#DERMA2770485,PREPAID,695571,TRIVANDRUM,z5,AHMEDABAD,GUJARAT,TRIVANDRUM,KERALA,380018,0.5,43.22,0,0,3.89,3.89,51,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151044,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179953,#DERMA2770665,PREPAID,440030,NAGPUR,z3,AHMEDABAD,GUJARAT,NAGPUR,MAHARASHTRA,380018,0.5,24.58,0,0,2.21,2.21,29,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151052,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179954,#DERMA2770599,PREPAID,689106,Tiruvella,z5,AHMEDABAD,GUJARAT,Tiruvella,KERALA,380018,0.5,43.22,0,0,3.89,3.89,51,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151048,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179955,#DERMA2770635,PREPAID,591108,Belgaum,z6,AHMEDABAD,GUJARAT,Belgaum,KARNATAKA,380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151053,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179956,#DERMA2770540,PREPAID,673004,Calicut,z5,AHMEDABAD,GUJARAT,Calicut,KERALA,380018,0.5,43.22,0,0,3.89,3.89,51,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151046,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179957,#DERMA2770601,PREPAID,363001,SURENDRANAGAR,z2,AHMEDABAD,GUJARAT,SURENDRANAGAR,GUJARAT,380018,0.5,24.58,0,0,2.21,2.21,29,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151050,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179958,#DERMA2770527,PREPAID,700135,RAJARHAT,z6,AHMEDABAD,GUJARAT,RAJARHAT,"WEST BENGAL",380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151049,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24179959,#DERMA2770504,COD,700137,BATANAGAR,z6,AHMEDABAD,GUJARAT,BATANAGAR,"WEST BENGAL",380018,0.5,58.47,0,0,5.26,5.26,68.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151056,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179960,#DERMA2770511,PREPAID,201014,"DELHI NCR",z6,AHMEDABAD,GUJARAT,"DELHI NCR",DELHI,380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151054,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179961,#DERMA2770586,COD,680697,"MALA KL",z5,AHMEDABAD,GUJARAT,"MALA KL",KERALA,380018,0.5,43.22,13.56,0,5.11,5.11,67,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151051,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179962,#DERMA2770638,PREPAID,208025,KANPUR,z6,AHMEDABAD,GUJARAT,KANPUR,"UTTAR PRADESH",380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151055,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179963,#DERMA2770573,PREPAID,637001,Namakkal,z6,AHMEDABAD,GUJARAT,Namakkal,"TAMIL NADU",380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151057,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179964,#DERMA2770663,PREPAID,734011,SILIGURI,z6,AHMEDABAD,GUJARAT,SILIGURI,"WEST BENGAL",380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151058,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179965,#DERMA2770651,PREPAID,450001,Khandwa,z6,AHMEDABAD,GUJARAT,Khandwa,"MADHYA PRADESH",380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151059,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24179966,#DERMA2770516,COD,152032,RUPANA,z6,AHMEDABAD,GUJARAT,RUPANA,PUNJAB,380018,0.5,58.47,0,0,5.26,5.26,68.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151060,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179967,#DERMA2770569,COD,476001,MORENA,z6,AHMEDABAD,GUJARAT,MORENA,"MADHYA PRADESH",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151062,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179968,#DERMA2770566,PREPAID,277001,BALLIA,z6,AHMEDABAD,GUJARAT,BALLIA,"UTTAR PRADESH",380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151061,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179969,#DERMA2770568,PREPAID,425002,Jalgaon,z3,AHMEDABAD,GUJARAT,Jalgaon,MAHARASHTRA,380018,0.5,24.58,0,0,2.21,2.21,29,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151063,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179970,#DERMA2770597,PREPAID,425002,Jalgaon,z3,AHMEDABAD,GUJARAT,Jalgaon,MAHARASHTRA,380018,0.5,24.58,0,0,2.21,2.21,29,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151064,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179971,#DERMA2770640,PREPAID,416416,KOLHAPUR,z3,AHMEDABAD,GUJARAT,KOLHAPUR,MAHARASHTRA,380018,0.5,24.58,0,0,2.21,2.21,29,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151067,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179996,#DERMA2770399,COD,416202,HUPARI,z3,AHMEDABAD,GUJARAT,HUPARI,MAHARASHTRA,380018,0.5,24.58,13.56,0,3.43,3.43,45,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151068,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179997,#DERMA2770299,PREPAID,700027,Kolkata,z6,AHMEDABAD,GUJARAT,Kolkata,"WEST BENGAL",380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151069,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24179998,#DERMA2770271,PREPAID,442402,Chandrapur,z3,AHMEDABAD,GUJARAT,Chandrapur,MAHARASHTRA,380018,0.5,38.99,0,0,3.51,3.51,46.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151070,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24179999,#DERMA2770454,PREPAID,482001,JABALPUR,z6,AHMEDABAD,GUJARAT,JABALPUR,"MADHYA PRADESH",380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151071,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24180000,#DERMA2770288,PREPAID,679340,MALAPPURAM,z5,AHMEDABAD,GUJARAT,MALAPPURAM,KERALA,380018,0.5,43.22,0,0,3.89,3.89,51,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151072,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24180001,#DERMA2770385,PREPAID,700015,KOLKATA,z6,AHMEDABAD,GUJARAT,KOLKATA,"WEST BENGAL",380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151073,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24180002,#DERMA2770286,PREPAID,474011,GWALIOR,z6,AHMEDABAD,GUJARAT,GWALIOR,"MADHYA PRADESH",380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151074,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24180003,#DERMA2770391,COD,382481,AHMEDABAD,z1,AHMEDABAD,GUJARAT,AHMEDABAD,GUJARAT,380018,0.5,19.49,13.56,0,2.97,2.97,38.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151075,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24180004,#DERMA2770462,PREPAID,242001,Shahijahanpur,z6,AHMEDABAD,GUJARAT,Shahijahanpur,"UTTAR PRADESH",380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151076,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24180005,#DERMA2770240,PREPAID,518001,Kurnool,z6,AHMEDABAD,GUJARAT,Kurnool,"ANDHRA PRADESH",380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151077,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24180006,#DERMA2770412,PREPAID,380024,AHMEDABAD,z1,AHMEDABAD,GUJARAT,AHMEDABAD,GUJARAT,380018,0.5,19.49,0,0,1.75,1.75,22.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151078,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24180007,#DERMA2770479,PREPAID,411057,PUNE,z3,AHMEDABAD,GUJARAT,PUNE,MAHARASHTRA,380018,0.5,24.58,0,0,2.21,2.21,29,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151079,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24180008,#DERMA2770352,PREPAID,444504,JAHANGIRMALEGAON,z3,AHMEDABAD,GUJARAT,JAHANGIRMALEGAON,MAHARASHTRA,380018,0.5,24.58,0,0,2.21,2.21,29,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151080,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24180009,#DERMA2770330,COD,136034,"CHIKA HR",z6,AHMEDABAD,GUJARAT,"CHIKA HR",HARYANA,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151081,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24180010,#DERMA2770432,PREPAID,247001,SAHARANPUR,z6,AHMEDABAD,GUJARAT,SAHARANPUR,"UTTAR PRADESH",380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151083,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24180011,#DERMA2770194,COD,224123,AYODHYA,z6,AHMEDABAD,GUJARAT,AYODHYA,"UTTAR PRADESH",380018,0.5,58.47,0,0,5.26,5.26,68.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151082,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24180012,#DERMA2770450,PREPAID,203001,BULANDSHAHR,z6,AHMEDABAD,GUJARAT,BULANDSHAHR,"UTTAR PRADESH",380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151084,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24180013,#DERMA2770285,PREPAID,530002,VISAKHAPATNAM,z6,AHMEDABAD,GUJARAT,VISAKHAPATNAM,"ANDHRA PRADESH",380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151085,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24180014,#DERMA2770144,COD,243003,BAREILLY,z6,AHMEDABAD,GUJARAT,BAREILLY,"UTTAR PRADESH",380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151086,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24180015,#DERMA2770255,PREPAID,686002,Kottayam,z5,AHMEDABAD,GUJARAT,Kottayam,KERALA,380018,0.5,43.22,0,0,3.89,3.89,51,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151087,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24180016,#DERMA2770235,COD,823001,Gaya,z6,AHMEDABAD,GUJARAT,Gaya,BIHAR,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151088,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24180017,#DERMA2770284,PREPAID,145025,TARAGARH,z6,AHMEDABAD,GUJARAT,TARAGARH,PUNJAB,380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151089,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24180018,#DERMA2770426,PREPAID,741401,KRISHNANAGAR,z6,AHMEDABAD,GUJARAT,KRISHNANAGAR,"WEST BENGAL",380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151090,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24180019,#DERMA2770185,PREPAID,201001,"DELHI NCR",z6,AHMEDABAD,GUJARAT,"DELHI NCR",DELHI,380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151091,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24180020,#DERMA2770266,PREPAID,250001,MEERUT,z6,AHMEDABAD,GUJARAT,MEERUT,"UTTAR PRADESH",380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151092,Rto,"CLOUD WELLNESS PRIVATE LIMITED",24180021,#DERMA2770308,COD,421005,MUMBAI,z3,AHMEDABAD,GUJARAT,MUMBAI,MAHARASHTRA,380018,0.5,38.99,0,0,3.51,3.51,46.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151093,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24180022,#DERMA2770362,COD,800020,PATNA,z6,AHMEDABAD,GUJARAT,PATNA,BIHAR,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151094,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24180023,#DERMA2770456,PREPAID,144008,Jalandhar,z6,AHMEDABAD,GUJARAT,Jalandhar,PUNJAB,380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151168,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24180160,#DERMA2769958,COD,500076,HYDERABAD,z6,AHMEDABAD,GUJARAT,HYDERABAD,TELANGANA,380018,0.5,36.44,13.56,0,4.5,4.5,59,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151170,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24180162,#DERMA2769969,PREPAID,600001,CHENNAI,z6,AHMEDABAD,GUJARAT,CHENNAI,"TAMIL NADU",380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151171,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24180163,#DERMA2769928,PREPAID,304001,Tonk,z6,AHMEDABAD,GUJARAT,Tonk,RAJASTHAN,380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151172,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24180164,#DERMA2769875,PREPAID,700099,KOLKATA,z6,AHMEDABAD,GUJARAT,KOLKATA,"WEST BENGAL",380018,0.5,36.44,0,0,3.28,3.28,43,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151174,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24180165,#DERMA2769962,PREPAID,362265,VERAVAL,z2,AHMEDABAD,GUJARAT,VERAVAL,GUJARAT,380018,0.5,24.58,0,0,2.21,2.21,29,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160151175,Delivered,"CLOUD WELLNESS PRIVATE LIMITED",24180166,#DERMA2769963,PREPAID,415003,SATARA,z3,AHMEDABAD,GUJARAT,SATARA,MAHARASHTRA,380018,0.5,24.58,0,0,2.21,2.21,29,ecom
